Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Yellow,,40 is Asian Size L,,,41425409-yellow-40-is-asian-size-l,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527569.jpg?v=1633183769,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527569.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,White,,45 is Asian Size 5XL,,,41425409-white-45-is-asian-size-5xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,White,,44 is Asian Size 4XL,,,41425409-white-44-is-asian-size-4xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,White,,46 is Asian Size 6XL,,,41425409-white-46-is-asian-size-6xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,White,,41 is Asian Size XL,,,41425409-white-41-is-asian-size-xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,White,,40 is Asian Size L,,,41425409-white-40-is-asian-size-l,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,White,,43 is Asian Size 3XL,,,41425409-white-43-is-asian-size-3xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,White,,42 is Asian Size XXL,,,41425409-white-42-is-asian-size-xxl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Purple,,46 is Asian Size 6XL,,,41425409-purple-46-is-asian-size-6xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,White,,39 is Asian Size M,,,41425409-white-39-is-asian-size-m,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,White,,38 is Asian Size S,,,41425409-white-38-is-asian-size-s,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Navy Blue,,45 is Asian Size 5XL,,,41425409-navy-blue-45-is-asian-size-5xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527570.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Navy Blue,,44 is Asian Size 4XL,,,41425409-navy-blue-44-is-asian-size-4xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527570.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Navy Blue,,46 is Asian Size 6XL,,,41425409-navy-blue-46-is-asian-size-6xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527570.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Navy Blue,,41 is Asian Size XL,,,41425409-navy-blue-41-is-asian-size-xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527570.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Navy Blue,,40 is Asian Size L,,,41425409-navy-blue-40-is-asian-size-l,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527570.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Navy Blue,,43 is Asian Size 3XL,,,41425409-navy-blue-43-is-asian-size-3xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527570.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Navy Blue,,42 is Asian Size XXL,,,41425409-navy-blue-42-is-asian-size-xxl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527570.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Yellow,,46 is Asian Size 6XL,,,41425409-yellow-46-is-asian-size-6xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527569.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Navy Blue,,39 is Asian Size M,,,41425409-navy-blue-39-is-asian-size-m,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527570.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Navy Blue,,38 is Asian Size S,,,41425409-navy-blue-38-is-asian-size-s,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527570.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Yellow,,43 is Asian Size 3XL,,,41425409-yellow-43-is-asian-size-3xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527569.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Yellow,,42 is Asian Size XXL,,,41425409-yellow-42-is-asian-size-xxl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527569.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Yellow,,45 is Asian Size 5XL,,,41425409-yellow-45-is-asian-size-5xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527569.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Yellow,,44 is Asian Size 4XL,,,41425409-yellow-44-is-asian-size-4xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527569.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Sky Blue,,41 is Asian Size XL,,,41425409-sky-blue-41-is-asian-size-xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Sky Blue,,40 is Asian Size L,,,41425409-sky-blue-40-is-asian-size-l,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Sky Blue,,43 is Asian Size 3XL,,,41425409-sky-blue-43-is-asian-size-3xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Sky Blue,,42 is Asian Size XXL,,,41425409-sky-blue-42-is-asian-size-xxl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Blue,,46 is Asian Size 6XL,,,41425409-blue-46-is-asian-size-6xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527563.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Sky Blue,,39 is Asian Size M,,,41425409-sky-blue-39-is-asian-size-m,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Sky Blue,,38 is Asian Size S,,,41425409-sky-blue-38-is-asian-size-s,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Blue,,43 is Asian Size 3XL,,,41425409-blue-43-is-asian-size-3xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527563.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Blue,,42 is Asian Size XXL,,,41425409-blue-42-is-asian-size-xxl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527563.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Blue,,45 is Asian Size 5XL,,,41425409-blue-45-is-asian-size-5xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527563.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Blue,,44 is Asian Size 4XL,,,41425409-blue-44-is-asian-size-4xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527563.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Blue,,39 is Asian Size M,,,41425409-blue-39-is-asian-size-m,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527563.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Blue,,38 is Asian Size S,,,41425409-blue-38-is-asian-size-s,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527563.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Blue,,41 is Asian Size XL,,,41425409-blue-41-is-asian-size-xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527563.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Blue,,40 is Asian Size L,,,41425409-blue-40-is-asian-size-l,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1609527563.jpg?v=1633183769,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Gray,,46 is Asian Size 6XL,,,41425409-gray-46-is-asian-size-6xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Pink,,39 is Asian Size M,,,41425409-pink-39-is-asian-size-m,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Pink,,38 is Asian Size S,,,41425409-pink-38-is-asian-size-s,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Gray,,43 is Asian Size 3XL,,,41425409-gray-43-is-asian-size-3xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Gray,,42 is Asian Size XXL,,,41425409-gray-42-is-asian-size-xxl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Gray,,45 is Asian Size 5XL,,,41425409-gray-45-is-asian-size-5xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Gray,,44 is Asian Size 4XL,,,41425409-gray-44-is-asian-size-4xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Gray,,39 is Asian Size M,,,41425409-gray-39-is-asian-size-m,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Gray,,38 is Asian Size S,,,41425409-gray-38-is-asian-size-s,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Gray,,41 is Asian Size XL,,,41425409-gray-41-is-asian-size-xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Gray,,40 is Asian Size L,,,41425409-gray-40-is-asian-size-l,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Sky Blue,,45 is Asian Size 5XL,,,41425409-sky-blue-45-is-asian-size-5xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Sky Blue,,44 is Asian Size 4XL,,,41425409-sky-blue-44-is-asian-size-4xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Sky Blue,,46 is Asian Size 6XL,,,41425409-sky-blue-46-is-asian-size-6xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Purple,,43 is Asian Size 3XL,,,41425409-purple-43-is-asian-size-3xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Purple,,42 is Asian Size XXL,,,41425409-purple-42-is-asian-size-xxl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Purple,,45 is Asian Size 5XL,,,41425409-purple-45-is-asian-size-5xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Purple,,44 is Asian Size 4XL,,,41425409-purple-44-is-asian-size-4xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Purple,,39 is Asian Size M,,,41425409-purple-39-is-asian-size-m,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Purple,,38 is Asian Size S,,,41425409-purple-38-is-asian-size-s,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Purple,,41 is Asian Size XL,,,41425409-purple-41-is-asian-size-xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Purple,,40 is Asian Size L,,,41425409-purple-40-is-asian-size-l,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Pink,,45 is Asian Size 5XL,,,41425409-pink-45-is-asian-size-5xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Pink,,44 is Asian Size 4XL,,,41425409-pink-44-is-asian-size-4xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Pink,,46 is Asian Size 6XL,,,41425409-pink-46-is-asian-size-6xl,0.0,shopify,deny,oberlo,2971.66,2971.66,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Pink,,41 is Asian Size XL,,,41425409-pink-41-is-asian-size-xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Pink,,40 is Asian Size L,,,41425409-pink-40-is-asian-size-l,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Pink,,43 is Asian Size 3XL,,,41425409-pink-43-is-asian-size-3xl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
100-cotton-oxford-shirt-mens-long-sleeve-embroidered-horse-casual-without-pocket-solid-yellow-dress-shirt-men-plus-size-5xl6xl,,,,,,,,,Pink,,42 is Asian Size XXL,,,41425409-pink-42-is-asian-size-xxl,0.0,shopify,deny,oberlo,2851.70,2851.70,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
